,NEname,EQPT.DownBPS,EQPT.DownPPS,EQPT.UpBPS,EQPT.UpPPS,SIG.ConflictPPS,SIG.ConflictPkg,SIG.RecvErrPPS,SIG.RecvErrPkg,SIG.RecvKB,SIG.RecvKBPS,SIG.RecvLoss,SIG.RecvLossPPS,SIG.RecvPPS,SIG.RecvPkg,SIG.SendErrPkg,SIG.SendKB,SIG.SendKBPS,SIG.SendLoss,SIG.SendLossPPS,SIG.SendPPS,SIG.SendPkg,SIG.SenderrPPS,dateTime
1976,CQPSBC26BZX_108_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,1713388,1903.76411,30,0.03333,2102.09000,1891881,0,1397916,1553.23950,0,0.00000,1901.29111,1711162,0.00000,20210426064500
1977,CQPSBC7BZX_109_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,50993,56.65861,0,0.00000,260.63000,234567,0,101917,113.24122,0,0.00000,186.24222,167618,0.00000,20210426064500
1978,CQPSBC7BZX_108_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,2047478,2274.97540,0,0.00000,2502.61111,2252350,0,1682909,1869.89884,0,0.00000,2280.39556,2052356,0.00000,20210426064500
1979,CQPSBC7BZX_107_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,1159865,1288.73935,0,0.00000,2152.92667,1937634,0,1050467,1167.18602,0,0.00000,2162.68889,1946420,0.00000,20210426064500
1980,CQPSBC9BZX_209_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,82,0.09096,0,0.00000,1.50222,1352,0,44,0.04887,0,0.00000,1.00111,901,0.00000,20210426064500
1981,CQPSBC27BZX_107_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,971576,1079.52854,30,0.03333,2001.49000,1801341,0,879267,976.96373,0,0.00000,1978.83333,1780950,0.00000,20210426064500
1982,CQPSBC27BZX_109_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,39880,44.31062,30,0.03333,205.33000,184797,0,80491,89.43487,0,0.00000,146.50889,131858,0.00000,20210426064500
1983,CQPSBC27BZX_108_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,1726165,1917.96081,30,0.03333,2110.01889,1899017,0,1406051,1562.27938,0,0.00000,1908.34333,1717509,0.00000,20210426064500
1984,CQPSBC25BZX_108_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,1703316,1892.57367,30,0.03333,2083.69889,1875329,0,1388854,1543.17089,0,0.00000,1881.68333,1693515,0.00000,20210426064500
1985,CQPSBC25BZX_109_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,39080,43.42248,30,0.03333,197.66667,177900,0,78962,87.73605,0,0.00000,144.15222,129737,0.00000,20210426064500
1986,CQPSBC25BZX_107_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,952261,1058.06799,30,0.03333,1841.68000,1657512,0,862119,957.91031,0,0.00000,1819.61667,1637655,0.00000,20210426064500
1987,CQPSBC9BZX_108_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,1710108,1900.11953,0,0.00000,2092.84000,1883556,0,1390999,1545.55430,0,0.00000,1887.71667,1698945,0.00000,20210426064500
1988,CQPSBC9BZX_109_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,40367,44.85208,0,0.00000,208.04000,187236,0,81040,90.04475,0,0.00000,148.39778,133558,0.00000,20210426064500
1989,CQPSBC9BZX_107_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,948965,1054.40599,0,0.00000,1828.50000,1645650,0,861378,957.08695,0,0.00000,1809.91333,1628922,0.00000,20210426064500
1990,CQPSBC23BZX_207_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,521,0.57874,30,0.03333,5.23444,4711,0,435,0.48304,0,0.00000,4.20111,3781,0.00000,20210426064500
1991,CQPSBC23BZX_208_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,121,0.13444,30,0.03333,2.03444,1831,0,44,0.04887,0,0.00000,1.00111,901,0.00000,20210426064500
1992,CQPSBC23BZX_209_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,121,0.13451,30,0.03333,2.03556,1832,0,44,0.04892,0,0.00000,1.00222,902,0.00000,20210426064500
1993,CQPSBC26BZX_207_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,522,0.58013,30,0.03333,5.25222,4727,0,436,0.48451,0,0.00000,4.21889,3797,0.00000,20210426064500
1994,CQPSBC26BZX_209_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,121,0.13421,30,0.03333,2.03444,1831,0,44,0.04887,0,0.00000,1.00111,901,0.00000,20210426064500
1995,CQPSBC26BZX_208_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,121,0.13434,30,0.03333,2.03444,1831,0,44,0.04887,0,0.00000,1.00111,901,0.00000,20210426064500
1996,CQPSBC24BZX_208_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,121,0.13438,30,0.03333,2.03444,1831,0,44,0.04887,0,0.00000,1.00111,901,0.00000,20210426064500
1997,CQPSBC24BZX_209_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,121,0.13424,30,0.03333,2.03444,1831,0,44,0.04887,0,0.00000,1.00111,901,0.00000,20210426064500
1998,CQPSBC21BZX_209_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,121,0.13447,30,0.03333,2.03444,1831,0,44,0.04887,0,0.00000,1.00111,901,0.00000,20210426064500
1999,CQPSBC21BZX_208_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,121,0.13447,30,0.03333,2.03444,1831,0,44,0.04887,0,0.00000,1.00111,901,0.00000,20210426064500
2000,CQPSBC21BZX_207_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,522,0.58026,30,0.03333,5.25222,4727,0,436,0.48453,0,0.00000,4.21889,3797,0.00000,20210426064500
2001,CQPSBC20BZX_109_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,51593,57.32571,30,0.03333,250.78333,225705,0,103429,114.92160,0,0.00000,198.25444,178429,0.00000,20210426064500
2002,CQPSBC20BZX_108_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,2187342,2430.37951,30,0.03333,2675.06111,2407555,0,1781063,1978.95916,0,0.00000,2429.98667,2186988,0.00000,20210426064500
2003,CQPSBC20BZX_107_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,1174335,1304.81665,30,0.03333,2175.07667,1957569,0,999887,1110.98606,0,0.00000,2088.68000,1879812,0.00000,20210426064500
2004,CQPSBC22BZX_108_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,1790033,1988.92512,30,0.03333,2202.15778,1981942,0,1451504,1612.78230,0,0.00000,1986.21667,1787595,0.00000,20210426064500
2005,CQPSBC22BZX_107_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,963435,1070.48357,30,0.03333,1847.95667,1663161,0,823101,914.55655,0,0.00000,1759.48444,1583536,0.00000,20210426064500
2006,CQPSBC8BZX_209_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,82,0.09089,0,0.00000,1.50111,1351,0,44,0.04887,0,0.00000,1.00111,901,0.00000,20210426064500
2007,CQPSBC8BZX_207_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,473,0.52586,0,0.00000,4.71333,4242,0,436,0.48389,0,0.00000,4.21333,3792,0.00000,20210426064500
2008,CQPSBC8BZX_208_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,82,0.09089,0,0.00000,1.50111,1351,0,44,0.04887,0,0.00000,1.00111,901,0.00000,20210426064500
2009,CQPSBC24BZX_207_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,520,0.57808,30,0.03333,5.22778,4705,0,434,0.48246,0,0.00000,4.19444,3775,0.00000,20210426064500
2010,CQPSBC10BZX_208_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,82,0.09095,0,0.00000,1.50222,1352,0,44,0.04892,0,0.00000,1.00222,902,0.00000,20210426064500
2011,CQPSBC10BZX_209_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,82,0.09095,0,0.00000,1.50222,1352,0,44,0.04892,0,0.00000,1.00222,902,0.00000,20210426064500
2012,CQPSBC10BZX_207_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,474,0.52697,0,0.00000,4.72667,4254,0,436,0.48492,0,0.00000,4.22667,3804,0.00000,20210426064500
2013,CQPSBC7BZX_209_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,82,0.09095,0,0.00000,1.50222,1352,0,44,0.04892,0,0.00000,1.00222,902,0.00000,20210426064500
2014,CQPSBC7BZX_208_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,82,0.09095,0,0.00000,1.50222,1352,0,44,0.04892,0,0.00000,1.00222,902,0.00000,20210426064500
2015,CQPSBC7BZX_207_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,475,0.52825,0,0.00000,4.74444,4270,0,438,0.48648,0,0.00000,4.24444,3820,0.00000,20210426064500
2016,CQPSBC25BZX_207_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,522,0.57951,30,0.03333,5.24444,4720,0,435,0.48386,0,0.00000,4.21111,3790,0.00000,20210426070000
2017,CQPSBC25BZX_208_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,121,0.13438,30,0.03333,2.03444,1831,0,44,0.04887,0,0.00000,1.00111,901,0.00000,20210426070000
2018,CQPSBC25BZX_209_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,121,0.13424,30,0.03333,2.03444,1831,0,44,0.04887,0,0.00000,1.00111,901,0.00000,20210426070000
2019,CQPSBC23BZX_109_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,50943,56.60365,30,0.03333,255.71111,230140,0,101975,113.30600,0,0.00000,194.55222,175097,0.00000,20210426070000
2020,CQPSBC23BZX_108_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,1858809,2065.34336,30,0.03333,2285.80111,2057221,0,1511170,1679.07778,0,0.00000,2052.73000,1847457,0.00000,20210426070000
2021,CQPSBC23BZX_107_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,1012643,1125.15932,30,0.03333,1947.79889,1753019,0,881025,978.91686,0,0.00000,1871.22667,1684104,0.00000,20210426070000
2022,CQPSBC27BZX_209_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,121,0.13424,30,0.03333,2.03444,1831,0,44,0.04887,0,0.00000,1.00111,901,0.00000,20210426070000
2023,CQPSBC27BZX_207_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,522,0.58026,30,0.03333,5.25333,4728,0,436,0.48461,0,0.00000,4.22000,3798,0.00000,20210426070000
2024,CQPSBC27BZX_208_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,121,0.13438,30,0.03333,2.03444,1831,0,44,0.04887,0,0.00000,1.00111,901,0.00000,20210426070000
2025,CQPSBC22BZX_109_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,51248,56.94263,30,0.03333,257.32000,231588,0,103545,115.04994,0,0.00000,195.91222,176321,0.00000,20210426070000
2026,CQPSBC24BZX_109_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,65802,73.11370,30,0.03333,326.68222,294014,0,132720,147.46661,0,0.00000,236.51222,212861,0.00000,20210426070000
2027,CQPSBC22BZX_208_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,121,0.13454,30,0.03333,2.03556,1832,0,44,0.04892,0,0.00000,1.00222,902,0.00000,20210426070000
2028,CQPSBC22BZX_209_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,121,0.13444,30,0.03333,2.03444,1831,0,44,0.04887,0,0.00000,1.00111,901,0.00000,20210426070000
2029,CQPSBC22BZX_207_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,521,0.57896,30,0.03333,5.23667,4713,0,435,0.48321,0,0.00000,4.20333,3783,0.00000,20210426070000
2030,CQPSBC24BZX_108_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,2225418,2472.68657,30,0.03333,2732.26000,2459034,0,1823200,2025.77794,0,0.00000,2459.72444,2213752,0.00000,20210426070000
2031,CQPSBC24BZX_107_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,1239242,1376.93607,30,0.03333,2316.70889,2085038,0,1147691,1275.21260,0,0.00000,2348.56556,2113709,0.00000,20210426070000
2032,CQPSBC21BZX_107_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,1014719,1127.46609,30,0.03333,1948.08333,1753275,0,884016,982.24052,0,0.00000,1876.75778,1689082,0.00000,20210426070000
2033,CQPSBC21BZX_109_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,51390,57.10051,30,0.03333,258.50000,232650,0,103427,114.91932,0,0.00000,196.28778,176659,0.00000,20210426070000
2034,CQPSBC21BZX_108_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,1862460,2069.40014,30,0.03333,2289.81333,2060832,0,1510918,1678.79820,0,0.00000,2051.14222,1846028,0.00000,20210426070000
2035,CQPSBC8BZX_108_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,2208960,2454.40043,0,0.00000,2711.97889,2440781,0,1808808,2009.78669,0,0.00000,2434.54444,2191090,0.00000,20210426070000
2036,CQPSBC8BZX_109_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,65475,72.75014,0,0.00000,325.25778,292732,0,131863,146.51398,0,0.00000,236.32889,212696,0.00000,20210426070000
2037,CQPSBC20BZX_208_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,122,0.13584,30,0.03333,2.05667,1851,0,44,0.04942,0,0.00000,1.01222,911,0.00000,20210426070000
2038,CQPSBC8BZX_107_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,1230397,1367.10800,0,0.00000,2289.98222,2060984,0,1136017,1262.24080,0,0.00000,2318.80333,2086923,0.00000,20210426070000
2039,CQPSBC20BZX_209_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,122,0.13584,30,0.03333,2.05667,1851,0,44,0.04942,0,0.00000,1.01222,911,0.00000,20210426070000
2040,CQPSBC20BZX_207_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,526,0.58467,30,0.03333,5.28778,4759,0,439,0.48799,0,0.00000,4.24333,3819,0.00000,20210426070000
2041,CQPSBC10BZX_109_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,50376,55.97364,0,0.00000,255.36333,229827,0,101437,112.70809,0,0.00000,179.00667,161106,0.00000,20210426070000
2042,CQPSBC10BZX_108_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,1781292,1979.21379,0,0.00000,2186.07000,1967463,0,1459393,1621.54727,0,0.00000,1962.91444,1766623,0.00000,20210426070000
2043,CQPSBC10BZX_107_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,1008143,1120.15869,0,0.00000,1941.53889,1747385,0,932631,1036.25703,0,0.00000,1939.07444,1745167,0.00000,20210426070000
2044,CQPSBC9BZX_207_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,473,0.52570,0,0.00000,4.71111,4240,0,435,0.48369,0,0.00000,4.21111,3790,0.00000,20210426070000
2045,CQPSBC9BZX_208_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,82,0.09095,0,0.00000,1.50222,1352,0,44,0.04892,0,0.00000,1.00222,902,0.00000,20210426070000
2046,CQPSBC26BZX_109_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,49718,55.24234,30,0.03333,253.18444,227866,0,100067,111.18584,0,0.00000,177.48333,159735,0.00000,20210426070000
2047,CQPSBC26BZX_107_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,1003719,1115.24346,30,0.03333,1929.65333,1736688,0,928576,1031.75064,0,0.00000,1931.64333,1738479,0.00000,20210426070000
2048,CQPSBC26BZX_108_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,1791000,1990.00043,30,0.03333,2203.21333,1982892,0,1463382,1625.98005,0,0.00000,1981.00556,1782905,0.00000,20210426070000
2049,CQPSBC7BZX_109_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,65536,72.81757,0,0.00000,331.55333,298398,0,131252,145.83575,0,0.00000,235.28778,211759,0.00000,20210426070000
2050,CQPSBC7BZX_108_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,2170890,2412.10037,0,0.00000,2668.75000,2401875,0,1783669,1981.85472,0,0.00000,2406.15333,2165538,0.00000,20210426070000
2051,CQPSBC7BZX_107_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,1230082,1366.75732,0,0.00000,2338.08444,2104276,0,1137964,1264.40460,0,0.00000,2373.33000,2135997,0.00000,20210426070000
2052,CQPSBC9BZX_209_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,82,0.09095,0,0.00000,1.50222,1352,0,44,0.04892,0,0.00000,1.00222,902,0.00000,20210426070000
2053,CQPSBC27BZX_107_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,1021231,1134.70100,30,0.03333,2117.65778,1905892,0,947367,1052.63016,0,0.00000,2121.75000,1909575,0.00000,20210426070000
2054,CQPSBC27BZX_109_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,49745,55.27263,30,0.03333,253.16000,227844,0,100097,111.21933,0,0.00000,177.75667,159981,0.00000,20210426070000
2055,CQPSBC27BZX_108_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,1769375,1965.97220,30,0.03333,2170.61333,1953552,0,1446671,1607.41266,0,0.00000,1948.33000,1753497,0.00000,20210426070000
2056,CQPSBC25BZX_108_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,1786887,1985.43025,30,0.03333,2194.10444,1974694,0,1460708,1623.00925,0,0.00000,1968.07667,1771269,0.00000,20210426070000
2057,CQPSBC25BZX_109_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,50083,55.64825,30,0.03333,250.33111,225298,0,101808,113.12040,0,0.00000,179.83111,161848,0.00000,20210426070000
2058,CQPSBC25BZX_107_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,1008708,1120.78639,30,0.03333,1939.83889,1745855,0,932577,1036.19718,0,0.00000,1939.26444,1745338,0.00000,20210426070000
2059,CQPSBC9BZX_108_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,1776779,1974.19919,0,0.00000,2183.32889,1964996,0,1449367,1610.40735,0,0.00000,1954.34889,1758914,0.00000,20210426070000
2060,CQPSBC9BZX_109_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,49792,55.32430,0,0.00000,253.83111,228448,0,100110,111.23358,0,0.00000,179.01000,161109,0.00000,20210426070000
2061,CQPSBC9BZX_107_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,1000085,1111.20607,0,0.00000,1925.24778,1732723,0,927391,1030.43412,0,0.00000,1932.52222,1739270,0.00000,20210426070000
2062,CQPSBC23BZX_207_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,521,0.57902,30,0.03333,5.23778,4714,0,435,0.48330,0,0.00000,4.20444,3784,0.00000,20210426070000
2063,CQPSBC23BZX_208_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,121,0.13451,30,0.03333,2.03556,1832,0,44,0.04892,0,0.00000,1.00222,902,0.00000,20210426070000
2064,CQPSBC23BZX_209_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,121,0.13444,30,0.03333,2.03444,1831,0,44,0.04887,0,0.00000,1.00111,901,0.00000,20210426070000
2065,CQPSBC26BZX_207_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,522,0.58023,30,0.03333,5.25333,4728,0,436,0.48461,0,0.00000,4.22000,3798,0.00000,20210426070000
2066,CQPSBC26BZX_209_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,121,0.13428,30,0.03333,2.03556,1832,0,44,0.04892,0,0.00000,1.00222,902,0.00000,20210426070000
2067,CQPSBC26BZX_208_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,121,0.13441,30,0.03333,2.03556,1832,0,44,0.04892,0,0.00000,1.00222,902,0.00000,20210426070000
2068,CQPSBC24BZX_208_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,121,0.13444,30,0.03333,2.03556,1832,0,44,0.04892,0,0.00000,1.00222,902,0.00000,20210426070000
2069,CQPSBC24BZX_209_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,121,0.13431,30,0.03333,2.03556,1832,0,44,0.04892,0,0.00000,1.00222,902,0.00000,20210426070000
2070,CQPSBC21BZX_209_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,121,0.13454,30,0.03333,2.03556,1832,0,44,0.04892,0,0.00000,1.00222,902,0.00000,20210426070000
2071,CQPSBC21BZX_208_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,121,0.13454,30,0.03333,2.03556,1832,0,44,0.04892,0,0.00000,1.00222,902,0.00000,20210426070000
2072,CQPSBC21BZX_207_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,523,0.58064,30,0.03333,5.25667,4731,0,436,0.48488,0,0.00000,4.22333,3801,0.00000,20210426070000
2073,CQPSBC20BZX_109_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,66964,74.40440,30,0.03333,322.62444,290362,0,135083,150.09168,0,0.00000,253.20111,227881,0.00000,20210426070000
2074,CQPSBC20BZX_108_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,2270850,2523.16658,30,0.03333,2785.66111,2507095,0,1857922,2064.35773,0,0.00000,2519.36000,2267424,0.00000,20210426070000
2075,CQPSBC20BZX_107_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,1241586,1379.54055,30,0.03333,2309.95333,2078958,0,1078084,1197.87066,0,0.00000,2238.20222,2014382,0.00000,20210426070000
2076,CQPSBC22BZX_108_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,1865408,2072.67604,30,0.03333,2300.99889,2070899,0,1515240,1683.59979,0,0.00000,2063.67556,1857308,0.00000,20210426070000
2077,CQPSBC22BZX_107_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,1020253,1133.61433,30,0.03333,2003.71778,1803346,0,888101,986.77918,0,0.00000,1927.00111,1734301,0.00000,20210426070000
2078,CQPSBC8BZX_209_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,82,0.09095,0,0.00000,1.50222,1352,0,44,0.04892,0,0.00000,1.00222,902,0.00000,20210426070000
2079,CQPSBC8BZX_207_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,473,0.52595,0,0.00000,4.71444,4243,0,436,0.48398,0,0.00000,4.21444,3793,0.00000,20210426070000
2080,CQPSBC8BZX_208_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,82,0.09095,0,0.00000,1.50222,1352,0,44,0.04892,0,0.00000,1.00222,902,0.00000,20210426070000
2081,CQPSBC24BZX_207_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,520,0.57789,30,0.03333,5.22556,4703,0,434,0.48229,0,0.00000,4.19222,3773,0.00000,20210426070000
2082,CQPSBC10BZX_208_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,82,0.09089,0,0.00000,1.50111,1351,0,44,0.04887,0,0.00000,1.00111,901,0.00000,20210426070000
2083,CQPSBC10BZX_209_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,82,0.09089,0,0.00000,1.50111,1351,0,44,0.04887,0,0.00000,1.00111,901,0.00000,20210426070000
2084,CQPSBC10BZX_207_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,474,0.52688,0,0.00000,4.72556,4253,0,436,0.48483,0,0.00000,4.22556,3803,0.00000,20210426070000
2085,CQPSBC7BZX_209_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,82,0.09089,0,0.00000,1.50111,1351,0,44,0.04887,0,0.00000,1.00111,901,0.00000,20210426070000
2086,CQPSBC7BZX_208_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,82,0.09089,0,0.00000,1.50111,1351,0,44,0.04887,0,0.00000,1.00111,901,0.00000,20210426070000
2087,CQPSBC7BZX_207_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,475,0.52817,0,0.00000,4.74333,4269,0,438,0.48639,0,0.00000,4.24333,3819,0.00000,20210426070000
2088,CQPSBC25BZX_207_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,522,0.57961,30,0.03333,5.24556,4721,0,436,0.48395,0,0.00000,4.21222,3791,0.00000,20210426071500
2089,CQPSBC25BZX_208_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,121,0.13444,30,0.03333,2.03556,1832,0,44,0.04892,0,0.00000,1.00222,902,0.00000,20210426071500
2090,CQPSBC25BZX_209_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,121,0.13431,30,0.03333,2.03556,1832,0,44,0.04892,0,0.00000,1.00222,902,0.00000,20210426071500
2091,CQPSBC23BZX_109_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,61980,68.86664,30,0.03333,308.84222,277958,0,124872,138.74717,0,0.00000,233.55000,210195,0.00000,20210426071500
2092,CQPSBC23BZX_108_Mw,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,1960714,2178.57098,30,0.03333,2412.84222,2171558,0,1606510,1785.01155,0,0.00000,2170.78556,1953707,0.00000,20210426071500
2093,CQPSBC23BZX_107_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,1098911,1221.01214,30,0.03333,2092.94222,1883648,0,962279,1069.19885,0,0.00000,2012.64556,1811381,0.00000,20210426071500
2094,CQPSBC27BZX_209_Rx,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,121,0.13438,30,0.03333,2.03667,1833,0,44,0.04897,0,0.00000,1.00333,903,0.00000,20210426071500
2095,CQPSBC27BZX_207_sGi,0.00000,0.00000,0.00000,0.00000,0.00000,0,0.00000,0,522,0.57989,30,0.03333,5.24889,4724,0,436,0.48425,0,0.00000,4.21556,3794,0.00000,20210426071500
