,NEname,SIG.ConflictPPS,SIG.ConflictPkg,SIG.RecvErrPPS,SIG.RecvErrPkg,SIG.RecvKB,SIG.RecvKBPS,SIG.RecvLoss,SIG.RecvLossPPS,SIG.RecvPPS,SIG.RecvPkg,SIG.SendErrPkg,SIG.SendKB,SIG.SendKBPS,SIG.SendLoss,SIG.SendLossPPS,SIG.SendPPS,SIG.SendPkg,SIG.SenderrPPS,dateTime
2811,CQISBG8BZX_4-9_DRA,0.00000,0,0.00000,0,635,0.70507,0,0.00000,11281.11111,10153000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426140000
2812,CQISBG8BZX_3-13_SIP4,0.00000,0,0.00000,0,634,0.70472,0,0.00000,11275.55556,10148000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426140000
2813,CQISBG5BZX_4-10_DRA,0.00000,0,0.00000,0,820442,911.60231,0,0.00000,2332511.11111,2099260000,0,894977,994.41916,0,0.00000,1848703.33333,1663833000,0.00000,20210426140000
2814,CQISBG8BZX_3-11_SIP4,0.00000,0,0.00000,0,2967871,3297.63471,0,0.00000,3258867.77778,2932981000,0,3687212,4096.90262,0,0.00000,4744500.00000,4270050000,0.00000,20210426140000
2815,CQISBG8BZX_3-6_SIP2,0.00000,0,0.00000,0,635,0.70535,0,0.00000,11285.55556,10157000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426140000
2816,CQISBG6BZX_3-6_SIP2,0.00000,0,0.00000,0,58,0.06479,0,0.00000,1036.66667,933000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426140000
2817,CQISBG8BZX_3-5_SIP2,0.00000,0,0.00000,0,6357376,7063.75125,0,0.00000,7516457.77778,6764812000,0,7684252,8538.05736,0,0.00000,8623150.00000,7760835000,0.00000,20210426140000
2818,CQISBG6BZX_3-5_SIP2,0.00000,0,0.00000,0,6341691,7046.32306,0,0.00000,7503453.33333,6753108000,0,7867512,8741.68003,0,0.00000,8772092.22222,7894883000,0.00000,20210426140000
2819,CQISBG5BZX_3-11_SIP4,0.00000,0,0.00000,0,58,0.06458,0,0.00000,1033.33333,930000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426140000
2820,CQISBG5BZX_3-13_SIP4,0.00000,0,0.00000,0,2884865,3205.40560,0,0.00000,3172580.00000,2855322000,0,3682738,4091.93140,0,0.00000,4776207.77778,4298587000,0.00000,20210426140000
2821,CQISBG6BZX_3-14_SIP3,0.00000,0,0.00000,0,58,0.06424,0,0.00000,1027.77778,925000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426140000
2822,CQISBG6BZX_3-12_SIP3,0.00000,0,0.00000,0,374637,416.26354,0,0.00000,448237.77778,403414000,0,3315778,3684.19736,0,0.00000,3712962.22222,3341666000,0.00000,20210426140000
2823,CQISBG7BZX_3-5_SIP2,0.00000,0,0.00000,0,6331431,7034.92346,0,0.00000,7490858.88889,6741773000,0,7663908,8515.45346,0,0.00000,8599891.11111,7739902000,0.00000,20210426140000
2824,CQISBG7BZX_3-6_SIP2,0.00000,0,0.00000,0,563,0.62500,0,0.00000,10000.00000,9000000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426140000
2825,CQISBG6BZX_3-13_SIP4,0.00000,0,0.00000,0,58,0.06417,0,0.00000,1026.66667,924000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426140000
2826,CQISBG5BZX_3-10_SIP1,0.00000,0,0.00000,0,10143233,11270.25935,0,0.00000,12493032.22222,11243729000,0,9223723,10248.58141,0,0.00000,10277382.22222,9249644000,0.00000,20210426140000
2827,CQISBG6BZX_3-11_SIP4,0.00000,0,0.00000,0,2802907,3114.34123,0,0.00000,3091522.22222,2782370000,0,3591790,3990.87802,0,0.00000,4659880.00000,4193892000,0.00000,20210426140000
2828,CQISBG7BZX_3-13_SIP4,0.00000,0,0.00000,0,622,0.69155,0,0.00000,10083.33333,9075000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426140000
2829,CQISBG9BZX_3-10_SIP1,0.00000,0,0.00000,0,635,0.70535,0,0.00000,11285.55556,10157000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426140000
2830,CQISBG7BZX_3-11_SIP4,0.00000,0,0.00000,0,2961579,3290.64322,0,0.00000,3249364.44444,2924428000,0,3686770,4096.41122,0,0.00000,4743043.33333,4268739000,0.00000,20210426140000
2831,CQISBG8BZX_4-10_DRA,0.00000,0,0.00000,0,831380,923.75564,0,0.00000,2381046.66667,2142942000,0,908195,1009.10602,0,0.00000,1876738.88889,1689065000,0.00000,20210426140000
2832,CQISBG6BZX_4-9_DRA,0.00000,0,0.00000,0,58,0.06444,0,0.00000,1031.11111,928000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426140000
2833,CQISBG9BZX_3-11_SIP4,0.00000,0,0.00000,0,634,0.70472,0,0.00000,11275.55556,10148000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426140000
2834,CQISBG7BZX_3-9_SIP1,0.00000,0,0.00000,0,10127789,11253.09885,0,0.00000,12472285.55556,11225057000,0,9561542,10623.93502,0,0.00000,10653546.66667,9588192000,0.00000,20210426140000
2835,CQISBG9BZX_3-9_SIP1,0.00000,0,0.00000,0,10158930,11287.70047,0,0.00000,12499624.44444,11249662000,0,9278619,10309.57629,0,0.00000,10334631.11111,9301168000,0.00000,20210426140000
2836,CQISBG9BZX_4-10_DRA,0.00000,0,0.00000,0,634,0.70465,0,0.00000,11274.44444,10147000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426140000
2837,CQISBG9BZX_3-13_SIP4,0.00000,0,0.00000,0,2946877,3274.30828,0,0.00000,3234295.55556,2910866000,0,3700897,4112.10800,0,0.00000,4763842.22222,4287458000,0.00000,20210426140000
2838,CQISBG6BZX_3-9_SIP1,0.00000,0,0.00000,0,58,0.06438,0,0.00000,1030.00000,927000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426140000
2839,CQISBG9BZX_3-12_SIP3,0.00000,0,0.00000,0,374963,416.62603,0,0.00000,456591.11111,410932000,0,3344289,3715.87703,0,0.00000,3738575.55556,3364718000,0.00000,20210426140000
2840,CQISBG9BZX_4-9_DRA,0.00000,0,0.00000,0,829488,921.65307,0,0.00000,2370966.66667,2133870000,0,905873,1006.52590,0,0.00000,1869792.22222,1682813000,0.00000,20210426140000
2841,CQISBG9BZX_3-14_SIP3,0.00000,0,0.00000,0,635,0.70556,0,0.00000,11288.88889,10160000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426140000
2842,CQISBG6BZX_3-10_SIP1,0.00000,0,0.00000,0,10185764,11317.51610,0,0.00000,12548998.88889,11294099000,0,9454693,10505.21458,0,0.00000,10481056.66667,9432951000,0.00000,20210426140000
2843,CQISBG5BZX_4-9_DRA,0.00000,0,0.00000,0,58,0.06465,0,0.00000,1034.44444,931000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426140000
2844,CQISBG6BZX_4-10_DRA,0.00000,0,0.00000,0,836269,929.18827,0,0.00000,2378052.22222,2140247000,0,917907,1019.89633,0,0.00000,1884624.44444,1696162000,0.00000,20210426140000
2845,CQISBG9BZX_3-6_SIP2,0.00000,0,0.00000,0,635,0.70590,0,0.00000,11294.44444,10165000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426140000
2846,CQISBG8BZX_3-12_SIP3,0.00000,0,0.00000,0,634,0.70472,0,0.00000,11275.55556,10148000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426140000
2847,CQISBG9BZX_3-5_SIP2,0.00000,0,0.00000,0,6353176,7059.08432,0,0.00000,7508810.00000,6757929000,0,7681839,8535.37642,0,0.00000,8616925.55556,7755233000,0.00000,20210426140000
2848,CQISBG5BZX_3-9_SIP1,0.00000,0,0.00000,0,58,0.06431,0,0.00000,1028.88889,926000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426140000
2849,CQISBG8BZX_3-14_SIP3,0.00000,0,0.00000,0,385106,427.89528,0,0.00000,468412.22222,421571000,0,3351871,3724.30125,0,0.00000,3748892.22222,3374003000,0.00000,20210426140000
2850,CQISBG5BZX_3-5_SIP2,0.00000,0,0.00000,0,6717207,7463.56332,0,0.00000,7929490.00000,7136541000,0,8170292,9078.10175,0,0.00000,9146252.22222,8231627000,0.00000,20210426141500
2851,CQISBG5BZX_3-6_SIP2,0.00000,0,0.00000,0,58,0.06458,0,0.00000,1033.33333,930000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426141500
2852,CQISBG7BZX_4-9_DRA,0.00000,0,0.00000,0,847235,941.37245,0,0.00000,2429322.22222,2186390000,0,926785,1029.76133,0,0.00000,1912142.22222,1720928000,0.00000,20210426141500
2853,CQISBG7BZX_4-10_DRA,0.00000,0,0.00000,0,562,0.62493,0,0.00000,9998.88889,8999000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426141500
2854,CQISBG7BZX_3-10_SIP1,0.00000,0,0.00000,0,563,0.62507,0,0.00000,10001.11111,9001000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426141500
2855,CQISBG8BZX_3-9_SIP1,0.00000,0,0.00000,0,633,0.70361,0,0.00000,11257.77778,10132000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426141500
2856,CQISBG8BZX_3-10_SIP1,0.00000,0,0.05667,51,10512495,11680.55001,0,0.00000,12928052.22222,11635247000,0,9628329,10698.14388,0,0.00000,10745698.88889,9671129000,0.00000,20210426141500
2857,CQISBG7BZX_3-12_SIP3,0.00000,0,0.00000,0,562,0.62472,0,0.00000,9995.55556,8996000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426141500
2858,CQISBG7BZX_3-14_SIP3,0.00000,0,0.00000,0,390475,433.86136,0,0.00000,475303.33333,427773000,0,3173643,3526.26983,0,0.00000,3562143.33333,3205929000,0.00000,20210426141500
2859,CQISBG5BZX_3-14_SIP3,0.00000,0,0.00000,0,58,0.06493,0,0.00000,1038.88889,935000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426141500
2860,CQISBG5BZX_3-12_SIP3,0.00000,0,0.00000,0,394952,438.83579,0,0.00000,471373.33333,424236000,0,3452339,3835.93186,0,0.00000,3871441.11111,3484297000,0.00000,20210426141500
2861,CQISBG8BZX_4-9_DRA,0.00000,0,0.00000,0,633,0.70375,0,0.00000,11260.00000,10134000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426141500
2862,CQISBG8BZX_3-13_SIP4,0.00000,0,0.00000,0,634,0.70444,0,0.00000,11271.11111,10144000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426141500
2863,CQISBG5BZX_4-10_DRA,0.00000,0,0.00000,0,847074,941.19348,0,0.00000,2418818.88889,2176937000,0,929723,1033.02517,0,0.00000,1914346.66667,1722912000,0.00000,20210426141500
2864,CQISBG8BZX_3-11_SIP4,0.00000,0,0.00000,0,3032981,3369.97835,0,0.00000,3334323.33333,3000891000,0,3724984,4138.87123,0,0.00000,4789948.88889,4310954000,0.00000,20210426141500
2865,CQISBG8BZX_3-6_SIP2,0.00000,0,0.00000,0,633,0.70375,0,0.00000,11260.00000,10134000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426141500
2866,CQISBG6BZX_3-6_SIP2,0.00000,0,0.00000,0,58,0.06479,0,0.00000,1036.66667,933000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426141500
2867,CQISBG8BZX_3-5_SIP2,0.00000,0,0.00000,0,6683199,7425.77643,0,0.00000,7893662.22222,7104296000,0,8037573,8930.63717,0,0.00000,9023876.66667,8121489000,0.00000,20210426141500
2868,CQISBG6BZX_3-5_SIP2,0.00000,0,0.00000,0,6607227,7341.36378,0,0.00000,7789676.66667,7010709000,0,7890886,8767.65110,0,0.00000,8874206.66667,7986786000,0.00000,20210426141500
2869,CQISBG5BZX_3-11_SIP4,0.00000,0,0.00000,0,58,0.06451,0,0.00000,1032.22222,929000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426141500
2870,CQISBG5BZX_3-13_SIP4,0.00000,0,0.00000,0,2956154,3284.61554,0,0.00000,3256262.22222,2930636000,0,3756773,4174.19244,0,0.00000,4873847.77778,4386463000,0.00000,20210426141500
2871,CQISBG6BZX_3-14_SIP3,0.00000,0,0.00000,0,58,0.06403,0,0.00000,1024.44444,922000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426141500
2872,CQISBG6BZX_3-12_SIP3,0.00000,0,0.00000,0,391400,434.88912,0,0.00000,467610.00000,420849000,0,3353546,3726.16214,0,0.00000,3775845.55556,3398261000,0.00000,20210426141500
2873,CQISBG7BZX_3-5_SIP2,0.00000,0,0.00000,0,6643742,7381.93533,0,0.00000,7859466.66667,7073520000,0,8009164,8899.07067,0,0.00000,8994013.33333,8094612000,0.00000,20210426141500
2874,CQISBG7BZX_3-6_SIP2,0.00000,0,0.00000,0,562,0.62493,0,0.00000,9998.88889,8999000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426141500
2875,CQISBG6BZX_3-13_SIP4,0.00000,0,0.00000,0,58,0.06417,0,0.00000,1026.66667,924000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426141500
2876,CQISBG5BZX_3-10_SIP1,0.00000,0,0.00000,0,10638660,11820.73362,0,0.00000,13087235.55556,11778512000,0,9748719,10831.90947,0,0.00000,10856104.44444,9770494000,0.00000,20210426141500
2877,CQISBG6BZX_3-11_SIP4,0.00000,0,0.00000,0,2853939,3171.04369,0,0.00000,3154358.88889,2838923000,0,3678888,4087.65376,0,0.00000,4779018.88889,4301117000,0.00000,20210426141500
2878,CQISBG7BZX_3-13_SIP4,0.00000,0,0.00000,0,562,0.62479,0,0.00000,9996.66667,8997000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426141500
2879,CQISBG9BZX_3-10_SIP1,0.00000,0,0.00000,0,634,0.70479,0,0.00000,11276.66667,10149000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426141500
2880,CQISBG7BZX_3-11_SIP4,0.00000,0,0.00000,0,3044152,3382.39112,0,0.00000,3345222.22222,3010700000,0,3735587,4150.65243,0,0.00000,4801807.77778,4321627000,0.00000,20210426141500
2881,CQISBG8BZX_4-10_DRA,0.00000,0,0.00000,0,842660,936.28879,0,0.00000,2419934.44444,2177941000,0,922581,1025.08945,0,0.00000,1905476.66667,1714929000,0.00000,20210426141500
2882,CQISBG6BZX_4-9_DRA,0.00000,0,0.00000,0,58,0.06451,0,0.00000,1032.22222,929000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426141500
2883,CQISBG9BZX_3-11_SIP4,0.00000,0,0.00000,0,635,0.70583,0,0.00000,11293.33333,10164000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426141500
2884,CQISBG7BZX_3-9_SIP1,0.00000,0,0.00000,0,10475480,11639.42264,0,0.00000,12892205.55556,11602985000,0,9883997,10982.21927,0,0.00000,11028127.77778,9925315000,0.00000,20210426141500
2885,CQISBG9BZX_3-9_SIP1,0.00000,0,0.00000,0,10557026,11730.02927,0,0.00000,12977441.11111,11679697000,0,9630812,10700.90183,0,0.00000,10745103.33333,9670593000,0.00000,20210426141500
2886,CQISBG9BZX_4-10_DRA,0.00000,0,0.00000,0,634,0.70472,0,0.00000,11275.55556,10148000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426141500
2887,CQISBG9BZX_3-13_SIP4,0.00000,0,0.00000,0,3028513,3365.01482,0,0.00000,3329400.00000,2996460000,0,3746084,4162.31565,0,0.00000,4817176.66667,4335459000,0.00000,20210426141500
2888,CQISBG6BZX_3-9_SIP1,0.00000,0,0.00000,0,58,0.06444,0,0.00000,1031.11111,928000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426141500
2889,CQISBG9BZX_4-9_DRA,0.00000,0,0.00000,0,841555,935.06101,0,0.00000,2413807.77778,2172427000,0,921098,1023.44212,0,0.00000,1901690.00000,1711521000,0.00000,20210426141500
2890,CQISBG9BZX_3-12_SIP3,0.00000,0,0.00000,0,395787,439.76354,0,0.00000,481434.44444,433291000,0,3472374,3858.19347,0,0.00000,3892022.22222,3502820000,0.00000,20210426141500
2891,CQISBG9BZX_3-14_SIP3,0.00000,0,0.00000,0,634,0.70424,0,0.00000,11267.77778,10141000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426141500
2892,CQISBG6BZX_3-10_SIP1,0.00000,0,0.00000,0,10407124,11563.47062,0,0.00000,12803496.66667,11523147000,0,9443066,10492.29544,0,0.00000,10559107.77778,9503197000,0.00000,20210426141500
2893,CQISBG5BZX_4-9_DRA,0.00000,0,0.00000,0,58,0.06451,0,0.00000,1032.22222,929000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426141500
2894,CQISBG6BZX_4-10_DRA,0.00000,0,0.00000,0,811337,901.48590,0,0.00000,2295536.66667,2065983000,0,879086,976.76199,0,0.00000,1819940.00000,1637946000,0.00000,20210426141500
2895,CQISBG9BZX_3-6_SIP2,0.00000,0,0.00000,0,635,0.70535,0,0.00000,11285.55556,10157000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426141500
2896,CQISBG8BZX_3-12_SIP3,0.00000,0,0.00000,0,633,0.70361,0,0.00000,11257.77778,10132000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426141500
2897,CQISBG9BZX_3-5_SIP2,0.00000,0,0.00000,0,6710075,7455.63889,0,0.00000,7924923.33333,7132431000,0,8056890,8952.10034,0,0.00000,9049733.33333,8144760000,0.00000,20210426141500
2898,CQISBG5BZX_3-9_SIP1,0.00000,0,0.00000,0,58,0.06417,0,0.00000,1026.66667,924000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426141500
2899,CQISBG8BZX_3-14_SIP3,0.00000,0,0.00000,0,396718,440.79792,0,0.00000,481858.88889,433673000,0,3460087,3844.54136,0,0.00000,3876057.77778,3488452000,0.00000,20210426141500
2900,CQISBG5BZX_3-5_SIP2,0.00000,0,0.00000,0,6897128,7663.47510,0,0.00000,8127202.22222,7314482000,0,8202729,9114.14352,0,0.00000,9228526.66667,8305674000,0.00000,20210426143000
2901,CQISBG5BZX_3-6_SIP2,0.00000,0,0.00000,0,58,0.06451,0,0.00000,1032.22222,929000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426143000
2902,CQISBG7BZX_4-9_DRA,0.00000,0,0.00000,0,837708,930.78652,0,0.00000,2403615.55556,2163254000,0,916475,1018.30561,0,0.00000,1893904.44444,1704514000,0.00000,20210426143000
2903,CQISBG7BZX_4-10_DRA,0.00000,0,0.00000,0,563,0.62514,0,0.00000,10002.22222,9002000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426143000
2904,CQISBG7BZX_3-10_SIP1,0.00000,0,0.00000,0,563,0.62500,0,0.00000,10000.00000,9000000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426143000
2905,CQISBG8BZX_3-9_SIP1,0.00000,0,0.00000,0,633,0.70312,0,0.00000,11250.00000,10125000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426143000
2906,CQISBG8BZX_3-10_SIP1,0.00000,0,0.06556,59,10612456,11791.61779,0,0.00000,13042244.44444,11738020000,0,9716140,10795.71122,0,0.00000,10852414.44444,9767173000,0.00000,20210426143000
2907,CQISBG7BZX_3-12_SIP3,0.00000,0,0.00000,0,563,0.62556,0,0.00000,10008.88889,9008000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426143000
2908,CQISBG7BZX_3-14_SIP3,0.00000,0,0.00000,0,398087,442.31927,0,0.00000,483837.77778,435454000,0,3174250,3526.94458,0,0.00000,3569116.66667,3212205000,0.00000,20210426143000
2909,CQISBG5BZX_3-14_SIP3,0.00000,0,0.00000,0,58,0.06493,0,0.00000,1038.88889,935000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426143000
2910,CQISBG5BZX_3-12_SIP3,0.00000,0,0.00000,0,406954,452.17060,0,0.00000,485418.88889,436877000,0,3458287,3842.54118,0,0.00000,3889940.00000,3500946000,0.00000,20210426143000
2911,CQISBG8BZX_4-9_DRA,0.00000,0,0.00000,0,633,0.70354,0,0.00000,11256.66667,10131000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426143000
2912,CQISBG8BZX_3-13_SIP4,0.00000,0,0.00000,0,635,0.70556,0,0.00000,11288.88889,10160000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426143000
2913,CQISBG5BZX_4-10_DRA,0.00000,0,0.00000,0,822814,914.23810,0,0.00000,2342936.66667,2108643000,0,896176,995.75132,0,0.00000,1854912.22222,1669421000,0.00000,20210426143000
2914,CQISBG8BZX_3-11_SIP4,0.00000,0,0.00000,0,3006493,3340.54780,0,0.00000,3311944.44444,2980750000,0,3677456,4086.06234,0,0.00000,4730582.22222,4257524000,0.00000,20210426143000
2915,CQISBG8BZX_3-6_SIP2,0.00000,0,0.00000,0,633,0.70361,0,0.00000,11257.77778,10132000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426143000
2916,CQISBG6BZX_3-6_SIP2,0.00000,0,0.00000,0,58,0.06486,0,0.00000,1037.77778,934000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426143000
2917,CQISBG8BZX_3-5_SIP2,0.00000,0,0.00000,0,6839225,7599.13902,0,0.00000,8073472.22222,7266125000,0,8192100,9102.33351,0,0.00000,9203898.88889,8283509000,0.00000,20210426143000
2918,CQISBG6BZX_3-5_SIP2,0.00000,0,0.00000,0,6774284,7526.98258,0,0.00000,7980548.88889,7182494000,0,7994833,8883.14735,0,0.00000,9014500.00000,8113050000,0.00000,20210426143000
2919,CQISBG5BZX_3-11_SIP4,0.00000,0,0.00000,0,58,0.06458,0,0.00000,1033.33333,930000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426143000
2920,CQISBG5BZX_3-13_SIP4,0.00000,0,0.00000,0,2926300,3251.44444,0,0.00000,3226705.55556,2904035000,0,3675971,4084.41266,0,0.00000,4766690.00000,4290021000,0.00000,20210426143000
2921,CQISBG6BZX_3-14_SIP3,0.00000,0,0.00000,0,58,0.06424,0,0.00000,1027.77778,925000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426143000
2922,CQISBG6BZX_3-12_SIP3,0.00000,0,0.00000,0,397553,441.72607,0,0.00000,475192.22222,427673000,0,3364439,3738.26583,0,0.00000,3798653.33333,3418788000,0.00000,20210426143000
2923,CQISBG7BZX_3-5_SIP2,0.00000,0,0.00000,0,6820177,7577.97470,0,0.00000,8060634.44444,7254571000,0,8186577,9096.19648,0,0.00000,9196516.66667,8276865000,0.00000,20210426143000
2924,CQISBG7BZX_3-6_SIP2,0.00000,0,0.00000,0,563,0.62500,0,0.00000,10000.00000,9000000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426143000
2925,CQISBG6BZX_3-13_SIP4,0.00000,0,0.00000,0,58,0.06410,0,0.00000,1025.55556,923000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426143000
2926,CQISBG5BZX_3-10_SIP1,0.00000,0,0.00000,0,10664426,11849.36213,0,0.00000,13109527.77778,11798575000,0,9683132,10759.03543,0,0.00000,10829978.88889,9746981000,0.00000,20210426143000
2927,CQISBG6BZX_3-11_SIP4,0.00000,0,0.00000,0,2823231,3136.92353,0,0.00000,3124413.33333,2811972000,0,3620774,4023.08206,0,0.00000,4703870.00000,4233483000,0.00000,20210426143000
2928,CQISBG7BZX_3-13_SIP4,0.00000,0,0.00000,0,696,0.77356,0,0.00000,10151.11111,9136000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426143000
2929,CQISBG9BZX_3-10_SIP1,0.00000,0,0.00000,0,634,0.70410,0,0.00000,11265.55556,10139000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426143000
2930,CQISBG7BZX_3-11_SIP4,0.00000,0,0.00000,0,3000691,3334.10113,0,0.00000,3301902.22222,2971712000,0,3670872,4078.74687,0,0.00000,4722304.44444,4250074000,0.00000,20210426143000
2931,CQISBG8BZX_4-10_DRA,0.00000,0,0.00000,0,837130,930.14468,0,0.00000,2402303.33333,2162073000,0,915021,1016.69025,0,0.00000,1893153.33333,1703838000,0.00000,20210426143000
2932,CQISBG6BZX_4-9_DRA,0.00000,0,0.00000,0,58,0.06431,0,0.00000,1028.88889,926000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426143000
2933,CQISBG9BZX_3-11_SIP4,0.00000,0,0.00000,0,635,0.70514,0,0.00000,11282.22222,10154000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426143000
2934,CQISBG7BZX_3-9_SIP1,0.00000,0,0.00000,0,10585096,11761.21826,0,0.00000,13014420.00000,11712978000,0,9998515,11109.46092,0,0.00000,11165134.44444,10048621000,0.00000,20210426143000
2935,CQISBG9BZX_3-9_SIP1,0.00000,0,0.00000,0,10669493,11854.99245,0,0.00000,13107608.88889,11796848000,0,9772279,10858.08760,0,0.00000,10908994.44444,9818095000,0.00000,20210426143000
2936,CQISBG9BZX_3-13_SIP4,0.00000,0,0.00000,0,2988290,3320.32207,0,0.00000,3289521.11111,2960569000,0,3686253,4095.83700,0,0.00000,4743811.11111,4269430000,0.00000,20210426143000
2937,CQISBG9BZX_4-10_DRA,0.00000,0,0.00000,0,635,0.70521,0,0.00000,11283.33333,10155000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426143000
2938,CQISBG6BZX_3-9_SIP1,0.00000,0,0.00000,0,58,0.06444,0,0.00000,1031.11111,928000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426143000
2939,CQISBG9BZX_3-12_SIP3,0.00000,0,0.00000,0,406543,451.71497,0,0.00000,493226.66667,443904000,0,3486759,3874.17689,0,0.00000,3915314.44444,3523783000,0.00000,20210426143000
2940,CQISBG9BZX_4-9_DRA,0.00000,0,0.00000,0,838162,931.29153,0,0.00000,2402844.44444,2162560000,0,917182,1019.09114,0,0.00000,1893187.77778,1703869000,0.00000,20210426143000
2941,CQISBG9BZX_3-14_SIP3,0.00000,0,0.00000,0,635,0.70556,0,0.00000,11288.88889,10160000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426143000
2942,CQISBG6BZX_3-10_SIP1,0.00000,0,0.00000,0,10479101,11643.44572,0,0.00000,12883637.77778,11595274000,0,9473222,10525.80256,0,0.00000,10621293.33333,9559164000,0.00000,20210426143000
2943,CQISBG5BZX_4-9_DRA,0.00000,0,0.00000,0,58,0.06458,0,0.00000,1033.33333,930000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426143000
2944,CQISBG6BZX_4-10_DRA,0.00000,0,0.00000,0,797505,886.11705,0,0.00000,2252426.66667,2027184000,0,860431,956.03484,0,0.00000,1786240.00000,1607616000,0.00000,20210426143000
2945,CQISBG9BZX_3-6_SIP2,0.00000,0,0.00000,0,634,0.70438,0,0.00000,11270.00000,10143000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426143000
2946,CQISBG9BZX_3-5_SIP2,0.00000,0,0.00000,0,6860844,7623.16033,0,0.00000,8102565.55556,7292309000,0,8237766,9153.07368,0,0.00000,9250580.00000,8325522000,0.00000,20210426143000
2947,CQISBG8BZX_3-12_SIP3,0.00000,0,0.00000,0,634,0.70424,0,0.00000,11267.77778,10141000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426143000
2948,CQISBG5BZX_3-9_SIP1,0.00000,0,0.00000,0,58,0.06424,0,0.00000,1027.77778,925000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426143000
